SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic Two-Year-Olds in Training (2018),2018-05-21,282,B,C,INTO MISCHIEF,JESSICA IS BACK,PUT IT BACK,WES CARTER AGENT I,OUT,0,,2016-02-22,KENTUCKY,E-F,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,283,B,C,GOLDENCENTS,JESSICA'S HALO,JOLIE'S HALO,PICK VIEW LLC AGENT,OUT,0,,2016-03-24,NEW YORK,H,,,,10.3,https://www.youtube.com/watch?v=ugSm9zgzEQE
Midlantic Two-Year-Olds in Training (2018),2018-05-21,284,B,C,GIANT'S CAUSEWAY,JOR JAH,STREET SENSE,KIM HARRISON (TOP SPEED FARM) AGENT,OUT,0,,2016-01-12,KENTUCKY,L,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,285,GRR,F,MEDAGLIA D'ORO,JOYFUL VICTORY,TAPIT,CARY FROMMER AGENT,CHARLES J ZACNEY,220000,,2016-03-01,KENTUCKY,A-B,,,,10.4,https://www.youtube.com/watch?v=LcqGd3Cfo8w
Midlantic Two-Year-Olds in Training (2018),2018-05-21,286,DKB,F,INTO MISCHIEF,JUST FABULOUS,INCLUDE,BRICK CITY THOROUGHBREDS AGENT,RON ELLIS AGENT,30000,,2016-04-25,KENTUCKY,F-G,,,,10.4,https://www.youtube.com/watch?v=4jK3dI6ZAfQ
Midlantic Two-Year-Olds in Training (2018),2018-05-21,287,B,C,BODEMEISTER,JUSTMEANDMYSHADOW,TIZNOW,TOM MCCROCKLIN AGENT,OUT,0,,2016-03-23,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,288,B,F,BODEMEISTER,KATANA (NZ),VOLKSRAAD (GB),RICHARDSON BLOODSTOCK AGENT,OUT,0,,2016-04-07,KENTUCKY,J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,289,B,C,UNION RAGS,KATERBUG,PULPIT,HARTLEY/DE RENZO THOROUGHBREDS AGENT,DENNIS O'NEILL,110000,,2016-02-04,KENTUCKY,A,,,,10.2,https://www.youtube.com/watch?v=YIgNtnLRCng
Midlantic Two-Year-Olds in Training (2018),2018-05-21,290,B,C,DIALED IN,KATISPSUBLUE,COMIC STRIP,DE MERIC SALES AGENT,KOID,50000,,2016-04-09,KENTUCKY,I-J,,,,10.4,https://www.youtube.com/watch?v=GL6mtqGxBdE
Midlantic Two-Year-Olds in Training (2018),2018-05-21,291,B,F,TAPIZAR,KEEP IT A SECRET,THUNDER GULCH,MASON SPRINGS AGENT I,LC RACING LLC,70000,,2016-03-14,KENTUCKY,J,,,,10.3,https://www.youtube.com/watch?v=PymxJOrpjC8
Midlantic Two-Year-Olds in Training (2018),2018-05-21,292,B,F,BOYS AT TOSCONOVA,KEEP RIGHT,STREET CRY (IRE),SEQUEL BLOODSTOCK AGENT FOR CHESTER & MARY BROMAN,A & J RACING STABLE LLC,25000,,2016-04-03,NEW YORK,C,,,,10.4,https://www.youtube.com/watch?v=n9_2_9oiLnw
Midlantic Two-Year-Olds in Training (2018),2018-05-21,293,B,F,LOOKIN AT LUCKY,KEY OF SEA,STORM CAT,BOUTTE SALES AGENT,CHRISTO BAKAS,20000,,2016-04-02,NEW YORK,A,,,,10.4,https://www.youtube.com/watch?v=rW2s1m665P8
Midlantic Two-Year-Olds in Training (2018),2018-05-21,294,B,C,JUMP START,KISS THE STARS,KISSIN KRIS,CRANE THOROUGHBRED SERVICES LLC AGENT,K.O.I.D.,25000,Y,2016-04-08,PENNSYLVANIA,D-E,,,,11.1,https://www.youtube.com/watch?v=Np-lwoCoiJ4
Midlantic Two-Year-Olds in Training (2018),2018-05-21,295,B,F,INTO MISCHIEF,KITTY PANDA,SKY MESA,HARTLEY/DE RENZO THOROUGHBREDS AGENT,NOT SOLD,195000,,2016-05-04,NEW YORK,A,,,,10.2,https://www.youtube.com/watch?v=V5esP34m_5U
Midlantic Two-Year-Olds in Training (2018),2018-05-21,296,B,C,TIZWAY,KITTY TRACKS,FUSAICHI PEGASUS,ALL DREAMS EQUINE AGENT,NOT SOLD,8500,,2016-02-17,KENTUCKY,G-H,,,,11.1,https://www.youtube.com/watch?v=5nPXgLPnvrU
Midlantic Two-Year-Olds in Training (2018),2018-05-21,297,CH,F,FORTY TALES,KNIGHT TRIPP,TRIPPI,CRUPI'S NEW CASTLE FARM AGENT,OUT,0,,2016-03-24,NEW YORK,I,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,298,B,F,MAJESTICPERFECTION,KOMBAT LAKE,MEADOWLAKE,DE MERIC SALES AGENT,OUT,0,,2016-04-20,ARKANSAS,I-J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,299,B,C,LIAISON,KOPPY KAT MISS,LION HEART,SCANLON TRAINING & SALES AGENT IX,NOT SOLD,40000,,2016-04-02,KENTUCKY,T,,,,10.3,https://www.youtube.com/watch?v=kmAkS92rRzE
Midlantic Two-Year-Olds in Training (2018),2018-05-21,300,DKB,C,CAIRO PRINCE,KRAKOWVIAK,TALE OF THE CAT,CRUPI'S NEW CASTLE FARM AGENT,LOUIS LAZZINNARO BRIAN MORGAN AGENT,140000,,2016-04-09,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=wivbxulptbk
Midlantic Two-Year-Olds in Training (2018),2018-05-22,301,B,C,INTO MISCHIEF,LADY BELSARA,BOUNDARY,TOP LINE SALES LLC AGENT XII,JOHN AND LOUIS CELLA,215000,Y,2016-04-05,KENTUCKY,K,,,,21.4,https://www.youtube.com/watch?v=xBAxN_0xSzE
Midlantic Two-Year-Olds in Training (2018),2018-05-22,302,CH,C,OVERANALYZE,LADY GEEGEE,MACHO UNO,GRASSROOTS TRAINING & SALES LLC,SROA (KOID),15000,,2016-04-18,KENTUCKY,I,,,,11,https://www.youtube.com/watch?v=gQypD5Y-1DY
Midlantic Two-Year-Olds in Training (2018),2018-05-22,303,DKB,C,CROSS TRAFFIC,LADY GIACAMO,GIACOMO,GRASSROOTS TRAINING & SALES LLC,NOT SOLD,19000,,2016-03-08,NEW YORK,I,,,,11,https://www.youtube.com/watch?v=ZFCHZS6-9AI
Midlantic Two-Year-Olds in Training (2018),2018-05-22,304,B,F,BODEMEISTER,LADY LINDY,A.P. INDY,MARSHALL W. SILVERMAN AGENT,GUY EUBANKS,25000,,2016-04-10,MARYLAND,G,,,,10.2,https://www.youtube.com/watch?v=1DBvnp7sFxk
Midlantic Two-Year-Olds in Training (2018),2018-05-22,305,B,C,BERNARDINI,LADY ON HOLIDAY,HARLAN'S HOLIDAY,NIALL BRENNAN STABLES AGENT,OUT,0,,2016-01-31,KENTUCKY,J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,306,B,C,CURLIN,LADY SOLVIG,GIANT'S CAUSEWAY,SEQUEL BLOODSTOCK AGENT,OUT,0,,2016-04-10,KENTUCKY,C,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,307,B,F,STREET SENSE,LA LA'S COOKIN,HARLAN'S HOLIDAY,KIRKWOOD STABLES AGENT FOR COUNTRY LIFE FARM,CHOCTAW RACIG,60000,,2016-03-25,KENTUCKY,C-D,,,,21.4,https://www.youtube.com/watch?v=zFXA3cLWveU
Midlantic Two-Year-Olds in Training (2018),2018-05-22,308,DKB,C,QUALITY ROAD,LA NEZ,STORM CREEK,DE MERIC SALES AGENT,KIM VALERIO AGENT FOR MICHAEL DUBB,45000,,2016-02-14,KENTUCKY,I-J,,,,10.3,https://www.youtube.com/watch?v=Gyl76pKTvhA
Midlantic Two-Year-Olds in Training (2018),2018-05-22,309,CH,C,ESKENDEREYA,LA PEQUENA GIGI,SKY MESA,HARRIS TRAINING CENTER LLC AGENT,BRANDON STAUBLE FOR BRILLIANT RACING LLC,60000,,2016-04-17,KENTUCKY,L,,,,10.4,https://www.youtube.com/watch?v=ILZ_Thf6fQ8
Midlantic Two-Year-Olds in Training (2018),2018-05-22,310,DKB,C,MORNING LINE,LATITUDE FORTY,CHESTER HOUSE,WES CARTER AGENT I,TURNPIKE PARTNERS,300000,,2016-04-28,KENTUCKY,E-F,,,,21.4,https://www.youtube.com/watch?v=IuBiXcurB74
Midlantic Two-Year-Olds in Training (2018),2018-05-22,311,GRR,F,MISSION IMPAZIBLE,LAVENDER GEM,HARLAN'S HOLIDAY,DE MERIC SALES AGENT,MICHAEL GORHAM,15000,,2016-02-25,NEW YORK,I-J,,,,11,https://www.youtube.com/watch?v=kqGMybSRfwQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,312,CH,C,WILL TAKE CHARGE,LAVENDER SKY,MT. LIVERMORE,RICEHORSE STABLES (BRANDON & ALI RICE) AGENT,DONNIE K. VON HEMEL AGENT,65000,Y,2016-05-02,KENTUCKY,D-E,,,,10.4,https://www.youtube.com/watch?v=DvAlDeBSG_4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,313,CH,F,FLASHPOINT,L'AVENUE,OLD FORESTER,KINGS EQUINE AGENT FOR SPENDTHRIFT FARM LLC,JAY GOODWIN AGENT FOR SET HUT LLC,11000,,2016-02-23,LOUISIANA,T,,,,10.3,https://www.youtube.com/watch?v=EBQaoX0zkgo
Midlantic Two-Year-Olds in Training (2018),2018-05-22,314,B,F,YES IT'S TRUE,LEE ANN W,MR. GREELEY,WES CARTER AGENT V,OUT,0,,2016-04-12,KENTUCKY,E-F,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,315,GRR,C,UNCAPTURED,LEGACY'S SILVER,ROBYN DANCER,SCANLON TRAINING & SALES AGENT I,DOUG WATSON RACING/ ORACLE BLOODSTOCK AGENT,105000,,2016-03-07,FLORIDA,T,,,,10.3,https://www.youtube.com/watch?v=PdYgekk7l6Q
Midlantic Two-Year-Olds in Training (2018),2018-05-22,316,CH,C,FLATTER,LEMON CRUSTA,LEMON DROP KID,DE MERIC SALES AGENT,TIMOTHY F RITCHEY,50000,,2016-03-11,VIRGINIA,I-J,,,,22.2,https://www.youtube.com/watch?v=V0HC_HqYbo4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,317,CH,F,FLATTER,LIGHT GRIP,QUIET AMERICAN,JVC TRAINING & SALES (JORGE & MARIA VILLAGOMEZ) AGENT,OUT,0,,2016-03-25,KENTUCKY,G,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,318,CH,C,ALPHA,LISTED CITY,CUVEE,ALL DREAMS EQUINE AGENT,JEFF ENGLEHART,15000,,2016-03-13,NEW YORK,G-H,,,,10.3,https://www.youtube.com/watch?v=IgiszntQDOA
Midlantic Two-Year-Olds in Training (2018),2018-05-22,319,CH,F,FROST GIANT,LISVERNANE,ARCH,EDDIE WOODS AGENT IV,BRUCE N. LEVINE,50000,,2016-01-18,NEW YORK,J-K,,,,10.4,https://www.youtube.com/watch?v=N1AN5auy5dE
Midlantic Two-Year-Olds in Training (2018),2018-05-22,320,B,F,NEW YEAR'S DAY,LIZZY VAN LEW,WAR CHANT,PAUL SHARP AGENT XIV,TIMOTHY SALZMAN,9000,,2016-04-17,KENTUCKY,F-G,,,,10.4,https://www.youtube.com/watch?v=h7FBaNebhsQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,321,DKB,C,FED BIZ,LOFTY LIZZY,UNBRIDLED'S SONG,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,KASEY K RACING STABLE,50000,Y,2016-04-26,KENTUCKY,T,,,,10.2,https://www.youtube.com/watch?v=4e5v5XHTPh0
Midlantic Two-Year-Olds in Training (2018),2018-05-22,322,DKB,F,TIZNOW,LONG APPROACH,BROAD BRUSH,EDDIE WOODS AGENT II,MATTHEW SCHERA,12000,Y,2016-05-03,KENTUCKY,J-K,,,,11,https://www.youtube.com/watch?v=Lmt0BWvgx-o
Midlantic Two-Year-Olds in Training (2018),2018-05-22,323,B,C,TO HONOR AND SERVE,LOOKIN FOR ME,POSSE,RANDY MILES AGENT,NOT SOLD,47000,,2016-02-10,KENTUCKY,B-C,,,,10.3,https://www.youtube.com/watch?v=7y_tdxFPnb8
Midlantic Two-Year-Olds in Training (2018),2018-05-22,324,DKB,F,ALPHA,LOOKING CHILL,ARTIE SCHILLER,ROD MCVEY,LINDA RICE AGENT,45000,Y,2016-03-04,NEW YORK,I,,,,10.2,https://www.youtube.com/watch?v=Znul4M8KK1M
Midlantic Two-Year-Olds in Training (2018),2018-05-22,325,CH,C,FRIESAN FIRE,LOTOSBLUME,MR. SEKIGUCHI,MCKATHAN BROS. AGENT,OUT,0,,2016-03-13,MARYLAND,J-K,,,,10.3,https://www.youtube.com/watch?v=dWqEVhv3KYM
Midlantic Two-Year-Olds in Training (2018),2018-05-22,326,DKB,F,SIDNEY'S CANDY,LOTS OF MINE,MINESHAFT,COASTAL EQUINE LLC AGENT III,JAGGER INC.,10000,,2016-04-10,NEW YORK,F,,,,10.3,https://www.youtube.com/watch?v=0DsYBSFb8OI
Midlantic Two-Year-Olds in Training (2018),2018-05-22,327,B,F,BODEMEISTER,LOVE AND FAITH,CORINTHIAN,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT XII,OUT,0,,2016-03-18,KENTUCKY,T,,,,11.1,https://www.youtube.com/watch?v=mlQ4F_A1tcg
Midlantic Two-Year-Olds in Training (2018),2018-05-22,328,B,C,GIANT'S CAUSEWAY,LOVELY LIL,TIZNOW,BOUTTE SALES AGENT,NOT SOLD,75000,,2016-02-26,NEW YORK,A,,,,22.2,https://www.youtube.com/watch?v=LDJgb9jmR4s
Midlantic Two-Year-Olds in Training (2018),2018-05-22,329,DKB,F,BODEMEISTER,LOVELY VIEW,CARSON CITY,JAMES LAYDEN AGENT,OUT,0,,2016-04-12,KENTUCKY,D,,,,11,https://www.youtube.com/watch?v=Ng3jE7OT-sc
Midlantic Two-Year-Olds in Training (2018),2018-05-22,330,B,F,THE FACTOR,LOVEMEORLEAVEME,UNBRIDLED'S SONG,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,2016-02-16,NEW YORK,D-E,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,331,B,F,GOLDENCENTS,LOVE MY GIRL,EL CORREDOR,PICK VIEW LLC AGENT,OUT,0,,2016-01-24,NEW YORK,H,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,332,B,F,STORMY ATLANTIC,LOVING REDEMPTION,GONE WEST,BRICK CITY THOROUGHBREDS AGENT,DEUCE GREATHOUSE AGENT,35000,,2016-02-15,KENTUCKY,F-G,,,,10.1,https://www.youtube.com/watch?v=jEfzatRRWOE
Midlantic Two-Year-Olds in Training (2018),2018-05-22,333,B,C,FREUD,LOXINA,CAME HOME,DE MERIC SALES AGENT,NOT SOLD,39000,,2016-05-03,NEW YORK,I-J,,,,10.4,https://www.youtube.com/watch?v=hPQZSU_B6WY
Midlantic Two-Year-Olds in Training (2018),2018-05-22,334,DKB,F,FLAT OUT,LUCKY M,POLLOCK'S LUCK,BOBBY DODD AGENT,OUT,0,,2016-03-31,KENTUCKY,J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,335,GRR,C,TRITAP,LYRICAL PRADO,EL PRADO (IRE),GRASSROOTS TRAINING & SALES LLC,TIMOTHY L KEEFE,15000,Y,2016-05-08,MARYLAND,I,,,,10.4,https://www.youtube.com/watch?v=bypCojEetbE
Midlantic Two-Year-Olds in Training (2018),2018-05-22,336,B,F,UNION RAGS,MAGICAL CAT (IRE),GIANT'S CAUSEWAY,GOLDEN ROCK AGENT,NOT SOLD,19000,,2016-03-03,NEW YORK,H,,,,10.4,https://www.youtube.com/watch?v=ylB6dLPNkoc
Midlantic Two-Year-Olds in Training (2018),2018-05-22,337,CH,F,TEUFLESBERG,MAGICAL FLAIR,DEFRERE,GRASSROOTS TRAINING & SALES LLC,JOE MCMAHON,13000,,2016-02-29,NEW YORK,I,,,,10.4,https://www.youtube.com/watch?v=RuscH-pln_k
Midlantic Two-Year-Olds in Training (2018),2018-05-22,338,GRR,F,CAIRO PRINCE,MAID IN HEAVEN,YES IT'S TRUE,SEQUEL BLOODSTOCK AGENT,DEUCE GREATHOUSE AGENT,170000,,2016-04-17,FLORIDA,C,,,,10.2,https://www.youtube.com/watch?v=frohf1WyR3U
Midlantic Two-Year-Olds in Training (2018),2018-05-22,339,CH,F,FROST GIANT,MAJESTIC SHOES,MAJESTIC WARRIOR,DE MERIC SALES AGENT,SEBASTIANO CIACCIO,7000,Y,2016-01-25,NEW YORK,I-J,,,,11,https://www.youtube.com/watch?v=OmdSbDuyuQQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,340,B,C,DATA LINK,MALAYSIA (GB),QUIET AMERICAN,CARY FROMMER AGENT,OUT,0,,2016-05-10,INDIANA,A-B,,,,11,https://www.youtube.com/watch?v=O3kjCve2KCQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,341,DKB,F,TIZWAY,MALIBU MURMUR,MALIBU MOON,GRASSROOTS TRAINING & SALES LLC AGENT,OUT,0,,2016-03-28,PENNSYLVANIA,I,,,,11.3,https://www.youtube.com/watch?v=GJZvB9cUI-g
Midlantic Two-Year-Olds in Training (2018),2018-05-22,342,B,C,UNION RAGS,MALIBU RED,MALIBU MOON,KINGS EQUINE AGENT,GARY CAPUANO AGENT,11000,,2016-03-05,KENTUCKY,T,,,,10.2,https://www.youtube.com/watch?v=v2dPDzT_Jyc
Midlantic Two-Year-Olds in Training (2018),2018-05-22,343,DKB,C,ATREIDES,MANKI,ARCH,EDDIE WOODS AGENT LXXIII,OUT,0,,2016-05-19,KENTUCKY,J-K,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,344,B,C,MAGICIAN (IRE),MARGARET LILIAN,POLITICAL FORCE,COASTAL EQUINE LLC AGENT II,MARK BECRAFT,1500,,2016-03-22,NEW YORK,F,,,,11.1,https://www.youtube.com/watch?v=GQknlghNGCA
Midlantic Two-Year-Olds in Training (2018),2018-05-22,345,CH,F,HONORABLE DILLON,MARIALUA,MARIA'S MON,BRICK CITY THOROUGHBREDS AGENT,ANDRY BLANCO,16000,,2016-01-14,NEW YORK,F-G,,,,11,https://www.youtube.com/watch?v=x_vmWp-BsZo
Midlantic Two-Year-Olds in Training (2018),2018-05-22,346,B,C,STAY THIRSTY,MARIE LOUISE,THEATRICAL (IRE),ALL DREAMS EQUINE AGENT,NOT SOLD,12000,,2016-04-11,KENTUCKY,G-H,,,,11,https://www.youtube.com/watch?v=sStOkkoDdJQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,347,DKB,F,CENTRAL BANKER,MARKETABLE MISS,NOONMARK,GRASSROOTS TRAINING & SALES LLC,NOT SOLD,28000,,2016-01-12,NEW YORK,I,,,,10.4,https://www.youtube.com/watch?v=05RTdCTcYd0
Midlantic Two-Year-Olds in Training (2018),2018-05-22,348,CH,F,MAD FLATTER,MARY COLE,BROKEN VOW,GRASSROOTS TRAINING & SALES LLC AGENT,ED PRICE,25000,,2016-04-15,PENNSYLVANIA,I,,,,10.3,https://www.youtube.com/watch?v=aGu9KHLXBq4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,349,B,F,CANDY RIDE (ARG),MARYFIELD,ELUSIVE QUALITY,EDDIE WOODS AGENT XLII,AL RASHID STABLES,200000,,2016-03-04,KENTUCKY,J-K,,,,10.4,https://www.youtube.com/watch?v=5XRpDYJ2bQg
Midlantic Two-Year-Olds in Training (2018),2018-05-22,350,GRR,F,TRITAP,MAUDE ONIONS,TWO PUNCH,CRANE THOROUGHBRED SERVICES LLC AGENT,MARVIN DELFINER,50000,,2016-03-21,MARYLAND,D-E,,,,10.2,https://www.youtube.com/watch?v=QFhB_ud00d4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,351,DKB,F,JIMMY CREED,MEADOWBOUND,BROKEN VOW,SBM TRAINING & SALES AGENT,RIGHT TIME RACING 3,110000,,2016-04-08,KENTUCKY,K,,,,10.2,https://www.youtube.com/watch?v=UvwaSDxOFMg
Midlantic Two-Year-Olds in Training (2018),2018-05-22,352,B,C,AFLEET ALEX,MEANDERING STREAM,GONE WEST,DE MERIC SALES AGENT,HIDDEN BROOK AGENT,45000,Y,2016-02-20,ONTARIO,I-J,,,,10.2,https://www.youtube.com/watch?v=Ag_7Hgww_88
Midlantic Two-Year-Olds in Training (2018),2018-05-22,353,DKB,C,ITSMYLUCKYDAY,MEDIEVAL CAT,DISCREET CAT,NOMAD FARM TRAINING & SALES LLC AGENT,JEFFREY ENGLEHART,8000,Y,2016-02-19,NEW YORK,D,,,,10.3,https://www.youtube.com/watch?v=CplzeWF025c
Midlantic Two-Year-Olds in Training (2018),2018-05-22,354,DKB,C,MORNING LINE,MERCY LOU,SEATTLE FITZ (ARG),NOMAD FARM TRAINING & SALES LLC AGENT,OUT,0,,2016-02-22,PENNSYLVANIA,D,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,355,B,C,THE FACTOR,MINE OWN,MINESHAFT,CRANE THOROUGHBRED SERVICES LLC AGENT,GARY CAPUANO AGENT,25000,,2016-03-12,KENTUCKY,D-E,,,,11,https://www.youtube.com/watch?v=gZ9X6OTs55A
Midlantic Two-Year-Olds in Training (2018),2018-05-22,356,B,F,AWESOME AGAIN,MIRA ALTA,CURLIN,HIDDEN BROOK AGENT III,NOT SOLD,18000,,2016-03-02,KENTUCKY,K,,,,11.2,https://www.youtube.com/watch?v=87NpO7IL3E4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,357,CH,C,MIDSHIPMAN,MIRJAH,ELUSIVE QUALITY,MASON SPRINGS AGENT I,CHARLES MARQUIS/ J. KEITH DESORMEAUX AGENT,52000,,2016-03-16,KENTUCKY,J,,,,10.3,https://www.youtube.com/watch?v=srh6xCXLL1U
Midlantic Two-Year-Olds in Training (2018),2018-05-22,358,DKB,F,DATA LINK,MISS C C,VINDICATION,KIRKWOOD STABLES AGENT VII,OUT,0,,2016-02-24,KENTUCKY,C-D,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,359,B,C,STREET SENSE,MISS EMELINA,BIG BROWN,DE MERIC SALES AGENT,KAGELE BROS KEN SHAW MIKE MACHOWSKY AGENT,200000,,2016-04-13,KENTUCKY,I-J,,,,10.2,https://www.youtube.com/watch?v=Kta27cLSfr8
Midlantic Two-Year-Olds in Training (2018),2018-05-22,360,DKB,G,WICKED RICH,MISS GOLDEN FREUD,FREUD,WES CARTER AGENT VI,STEVEN A SHAHINIAN AGENT,25000,,2016-03-02,NEW JERSEY,E-F,,,,22,https://www.youtube.com/watch?v=jc52OYfgsa4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,361,B,C,VERRAZANO,MISS INCLINED,PULPIT,PAUL SHARP AGENT X,OUT,0,,2016-02-14,KENTUCKY,F-G,,,,10.3,https://www.youtube.com/watch?v=hWVc8poTQmg
Midlantic Two-Year-Olds in Training (2018),2018-05-22,362,DKB,C,SUPER NINETY NINE,MISSION TRUE,WARRIOR'S REWARD,DEANS LIST AGENT,OUT,0,,2016-05-14,MARYLAND,H,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,363,DKB,F,SHAKIN IT UP,MISS KILKARE,DEHERE,GRASSROOTS TRAINING & SALES LLC,NOT SOLD,27000,,2016-02-26,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=ridLoAu08nk
Midlantic Two-Year-Olds in Training (2018),2018-05-22,364,GRR,F,HONORABLE DILLON,MISS NASHWAN (IRE),NASHWAN,GRASSROOTS TRAINING & SALES LLC AGENT,OUT,0,,2016-04-07,NEW YORK,I,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,365,B,C,NOBLE MISSION (GB),MISS OCEAN CITY,MINESHAFT,KIRKWOOD STABLES AGENT III,MIKE RYAN AGENT,150000,,2016-02-28,KENTUCKY,C-D,,,,21.3,https://www.youtube.com/watch?v=n33sKrV7yDs
Midlantic Two-Year-Olds in Training (2018),2018-05-22,366,DKB,C,SHANGHAI BOBBY,MISS PRYTANIA,ESKENDEREYA,PAUL SHARP AGENT IV,NOT SOLD,19000,,2016-02-04,KENTUCKY,F-G,,,,11,https://www.youtube.com/watch?v=J1igcXKsR9M
Midlantic Two-Year-Olds in Training (2018),2018-05-22,367,DKB,C,FLATTER,MISS SHEGAAS,MEDAGLIA D'ORO,ALL IN SALES AGENT,CHARLES J ZACNEY,110000,,2016-04-29,KENTUCKY,K,,,,10.4,https://www.youtube.com/watch?v=3kJ3GgUWe9A
Midlantic Two-Year-Olds in Training (2018),2018-05-22,368,B,F,SUPER SAVER,MISS SPINKS,ROCK HARD TEN,PIKE RACING AGENT,OUT,0,,2016-04-24,VIRGINIA,B,,,,11.3,https://www.youtube.com/watch?v=FMHb03zj-lk
Midlantic Two-Year-Olds in Training (2018),2018-05-22,369,B,C,JUSTIN PHILLIP,MISS WHAT A DAY,MISWAKI,BOBBY DODD AGENT,OUT,0,,2016-04-14,KENTUCKY,J,,,,10.2,https://www.youtube.com/watch?v=JklUnmgAp1k
Midlantic Two-Year-Olds in Training (2018),2018-05-22,370,CH,C,JUSTIN PHILLIP,MISS WINED UP,ROMAN RULER,TOP LINE SALES LLC AGENT XXII,RO & WARD WILLIFORD,275000,,2016-03-17,KENTUCKY,K,,,,10.1,https://www.youtube.com/watch?v=fsl8RL4OYPY
Midlantic Two-Year-Olds in Training (2018),2018-05-22,371,CH,F,SPEIGHTSTOWN,MODIFICATION,VINDICATION,CRUPI'S NEW CASTLE FARM AGENT,OUT,0,,2016-02-19,KENTUCKY,I,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,372,CH,F,WICKED RICH,MOM'S HONOR,HOLD THAT TIGER,WES CARTER AGENT VI,OUT,0,,2016-04-27,NEW JERSEY,E-F,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,373,CH,C,ALPHA,MONEY MY HONEY,RED BULLET,KENNETH LEJEUNE TRAINING STABLES,OUT,0,,2016-05-08,NEW YORK,L,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,374,DKB,F,SHANGHAI BOBBY,MOON STONE MADNESS,GRAND SLAM,PAUL SHARP AGENT VIII,OUT,0,,2016-02-24,NEW YORK,F-G,,,,10.4,https://www.youtube.com/watch?v=O08kuqLwog4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,375,B,F,WEIGELIA,MORE PARTY GIRL,MORE SMOKE,GRASSROOTS TRAINING & SALES LLC,MICHAEL M MOORE,20000,,2016-04-28,PENNSYLVANIA,I,,,,11,https://www.youtube.com/watch?v=M2yaf57sOgE
Midlantic Two-Year-Olds in Training (2018),2018-05-22,376,B,F,PAYNTER,MOROCCAN ROSE,CARSON CITY,HIDDEN BROOK AGENT II,JEREMIAH O'DWYER AGENT,55000,Y,2016-03-28,KENTUCKY,K,,,,10.2,https://www.youtube.com/watch?v=voGhx2_vXg4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,377,CH,C,MISSION IMPAZIBLE,MOSAICO,CITY ZIP,HIDDEN BROOK AGENT IV,SROA (KOID),45000,,2016-04-26,NEW YORK,K,,,,10.4,https://www.youtube.com/watch?v=zXh2vC8MxSk
Midlantic Two-Year-Olds in Training (2018),2018-05-22,378,B,F,CAIRO PRINCE,MOTEL LASS,BATES MOTEL,PRICE THOROUGHBREDS LLC AGENT FOR GRAVES ET AL,OUT,0,,2016-05-29,KENTUCKY,H,,,,,
