SALE TITLE,SESSION,HIP,COLOR,NAME,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic Two-Year-Olds in Training (2019),2019-05-20,277,DKB,,F,DANZA,MARE AND CHER,OLD FASHIONED,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,NOT SOLD,90000,,02/19/2017,KENTUCKY,H,,,,10.1,https://www.youtube.com/watch?v=h9MSqDrhKJU
Midlantic Two-Year-Olds in Training (2019),2019-05-20,278,CH,,F,ITSMYLUCKYDAY,MARGARET LILIAN,POLITICAL FORCE,GRASSROOTS TRAINING & SALES LLC AGENT,JEREMIAH O'DWYER,20000,,04/11/2017,NEW YORK,I,,,,10.2,https://www.youtube.com/watch?v=E_-0hZXaMdg
Midlantic Two-Year-Olds in Training (2019),2019-05-20,279,B,,F,SPEIGHTSTOWN,MARYFIELD,ELUSIVE QUALITY,PIKE RACING AGENT,NICHOLAS ESLER AGENT FOR ROF AND C. CLEMENT,115000,,04/06/2017,KENTUCKY,G,,,,10.4,https://www.youtube.com/watch?v=Np2PDFuBsLY
Midlantic Two-Year-Olds in Training (2019),2019-05-20,280,CH,,C,WICKED RICH,MATTY'S SENSATION,STEPHEN GOT EVEN,WES CARTER AGENT,OUT,0,,04/28/2017,NEW YORK,F-G,,,,22.3,https://www.youtube.com/watch?v=8PU3hBzCLug
Midlantic Two-Year-Olds in Training (2019),2019-05-20,281,DKB,,F,KITTEN'S JOY,MAY ISLAND,HARD SPUN,CRANE THOROUGHBRED SERVICES LLC AGENT,ANTHONY COMO,9000,,02/08/2017,NEW YORK,D-E,,,,11,https://www.youtube.com/watch?v=WzG72XhYvuA
Midlantic Two-Year-Olds in Training (2019),2019-05-20,282,DKB,,C,CAIRO PRINCE,MCSPICE,PULPIT,ALL DREAMS EQUINE AGENT,NOT SOLD,12000,,05/26/2017,KENTUCKY,H,,,,10.2,https://www.youtube.com/watch?v=Z0g-Vrz7Ox8
Midlantic Two-Year-Olds in Training (2019),2019-05-20,283,CH,ZOOLOGIST,C,ANIMAL KINGDOM,MEADOW BRIDE,RUNAWAY GROOM,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,R & R RACE,15000,,04/27/2017,KENTUCKY,H,,,,10.4,https://www.youtube.com/watch?v=4Q0jWqd65Mw
Midlantic Two-Year-Olds in Training (2019),2019-05-20,284,CH,,F,LEMON DROP KID,MECANIQUE,MARIA'S MON,WES CARTER AGENT I,NOT SOLD,70000,,04/02/2017,KENTUCKY,F-G,,,,23,https://www.youtube.com/watch?v=YkDajwH_nMc
Midlantic Two-Year-Olds in Training (2019),2019-05-20,285,CH,SOLDIER FIELD,C,MIDSHIPMAN,MEG GIRY,ESKENDEREYA,SBM TRAINING & SALES LLC AGENT,NOT SOLD,170000,,04/24/2017,KENTUCKY,K-L,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-285,10.3,https://www.youtube.com/watch?v=UtVNPlvFvwA
Midlantic Two-Year-Olds in Training (2019),2019-05-20,286,DKB,,C,MALIBU MOON,MELANCHOLY,RUN SOFTLY,WHITE PINE THOROUGHBREDS AGENT,K.O.I.D.,50000,,04/27/2017,KENTUCKY,T,,,,10.3,https://www.youtube.com/watch?v=hmdzcbKabmA
Midlantic Two-Year-Olds in Training (2019),2019-05-20,287,CH,CARPE AMORINA,F,CARPE DIEM,MELISSA JO,FUSAICHI PEGASUS,MORT SHIRAZI AGENT,NOT SOLD,35000,,05/02/2017,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=lDn7Ml6TXCY
Midlantic Two-Year-Olds in Training (2019),2019-05-20,288,DKB,,C,COMPETITIVE EDGE,MEMA,UNBRIDLED'S SONG,KINGS EQUINE AGENT,RICHIE'S WORLD STABLES LLC,40000,,04/26/2017,KENTUCKY,T,,,,10.1,https://www.youtube.com/watch?v=INK4jkCNN1c
Midlantic Two-Year-Olds in Training (2019),2019-05-20,289,CH,,C,IMAGINING,MERRIWEATHER,OPENING VERSE,CARY FROMMER LLC AGENT,K.O.I.D.,40000,,03/29/2017,MARYLAND,A-B,,,,10.3,https://www.youtube.com/watch?v=ZFzfIEKfM_4
Midlantic Two-Year-Olds in Training (2019),2019-05-20,290,DKB,,F,TONALIST,MIDNIGHT DREAM,ELUSIVE QUALITY,BOBBY DODD AGENT,OUT,0,,02/21/2017,FLORIDA,E-F,,,,10.4,https://www.youtube.com/watch?v=0Y9Iy5GCLWQ
Midlantic Two-Year-Olds in Training (2019),2019-05-20,291,B,,F,CAN THE MAN,MIDNIGHT MAGIC,MIDNIGHT LUTE,TOM MCCROCKLIN AGENT,ANITA VELAZQUEZ,20000,,02/11/2017,FLORIDA,K,,,,22.2,https://www.youtube.com/watch?v=RpsvvpfNVlo
Midlantic Two-Year-Olds in Training (2019),2019-05-20,292,B,,C,HONOR CODE,MIDNIGHT SWEETIE,MIDNIGHT LUTE,BOBBY DODD AGENT,OUT,0,,02/25/2017,KENTUCKY,E-F,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-20,293,GRR,ALLIED ARMADA,C,NORMANDY INVASION,MIMI'S TIZZY,CEE'S TIZZY,JULIE DAVIES LLC AGENT,OUT,0,,05/22/2017,LOUISIANA,C-D,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-20,294,DKB,,C,UNCLE MO,MIMS EPPI,CACTUS RIDGE,SGV THOROUGHBREDS LLC (STEVEN VENOSA) AGENT,WEST BLOODSTOCK,145000,,03/30/2017,KENTUCKY,T,,,,10.2,https://www.youtube.com/watch?v=TjUu8Xan8AU
Midlantic Two-Year-Olds in Training (2019),2019-05-20,295,CH,,C,STAY THIRSTY,MINE ALL MINE,BELONG TO ME,SCANLON TRAINING & SALES AGENT XI,DOUG WATSONORACLE BLSK AGT.,120000,,05/12/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-295,10.3,https://www.youtube.com/watch?v=0qu0wZERNRc
Midlantic Two-Year-Olds in Training (2019),2019-05-20,296,B,,F,PIONEEROF THE NILE,MINER'S SECRET,MINESHAFT,KIRKWOOD STABLES AGENT VII,NOT SOLD,390000,,02/28/2017,KENTUCKY,C,,,,21.4,https://www.youtube.com/watch?v=v2a2laMMnB8
Midlantic Two-Year-Olds in Training (2019),2019-05-20,297,B,,C,PIONEEROF THE NILE,MINESAVE,MINESHAFT,HOBY & LAYNA KIGHT AGENT,RUDY RODRIGUEZ,27000,,02/14/2017,KENTUCKY,A,,,,22.2,https://www.youtube.com/watch?v=V5qHFy-G7tw
Midlantic Two-Year-Olds in Training (2019),2019-05-20,298,CH,,C,DANZA,MISS CHEEKTOWAGA,CRAFTY FRIEND,JAMES LAYDEN AGENT,TIMOTHY F RITCHEY,40000,,04/21/2017,NEW YORK,D,,,,22.2,https://www.youtube.com/watch?v=7L_lu-OUGtA
Midlantic Two-Year-Olds in Training (2019),2019-05-20,299,CH,,C,OVERANALYZE,MISS CURLEY D'ORO,CURLIN,KINGS EQUINE AGENT,TOP HAT THOROUGHBREDS,20000,,03/16/2017,KENTUCKY,T,,,,10.4,https://www.youtube.com/watch?v=f9wuNZGEVNE
Midlantic Two-Year-Olds in Training (2019),2019-05-20,300,B,,C,MR SPEAKER,MISS KATE,STORM CAT,ENVISION EQUINE AGENT,TIMOTHY F RITCHEY,25000,,04/15/2017,KENTUCKY,E,,,,10.3,https://www.youtube.com/watch?v=1ihpI-Wmkkk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,301,B,,F,TWIRLING CANDY,MISS MOONSHINE,MALIBU MOON,CRANE THOROUGHBRED SERVICES LLC AGENT,DONATO LANNI AGENT,90000,,04/02/2017,MARYLAND,D-E,,,,21.4,https://www.youtube.com/watch?v=gwlVL9dOl5o
Midlantic Two-Year-Olds in Training (2019),2019-05-21,302,CH,,C,TONALIST,MISS PAULINE,CAT THIEF,TOM MCCROCKLIN AGENT,WEST BLOODSTOCK AGENT FOR REPOLE STABLES,300000,,03/13/2017,MARYLAND,K,,,,22,https://www.youtube.com/watch?v=380IvqXeGh8
Midlantic Two-Year-Olds in Training (2019),2019-05-21,303,B,,C,SHACKLEFORD,MISS SHELTOWEE,NAJRAN,BOBBY DODD AGENT,OUT,0,,03/27/2017,KENTUCKY,E-F,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,304,CH,,C,WILL TAKE CHARGE,MISS SINGHSIX (IRE),SINGSPIEL (IRE),CRUPI'S NEW CASTLE FARM AGENT,LOUIS SMITH,25000,,03/12/2017,KENTUCKY,I,,,,10.4,https://www.youtube.com/watch?v=DwlhPpKO0ZU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,305,B,,C,SECRET CIRCLE,MISSY RULES,PEACE RULES,HOPPEL'S HORSE & CATTLE CO. INC.,LRE RACING/JEH RACING,75000,,03/27/2017,KENTUCKY,L,,,,22,https://www.youtube.com/watch?v=RykLpwDUTC0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,306,DKB,,C,UNCLE MO,MODIFICATION,VINDICATION,HOBY & LAYNA KIGHT AGENT,OUT,0,,05/24/2017,KENTUCKY,A,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,307,CH,,C,LIAM'S MAP,MONONO,WHYWHYWHY,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,RON ELLIS AGENT,35000,,01/25/2017,KENTUCKY,H,,,,10.2,https://www.youtube.com/watch?v=tXriUKeyFBs
Midlantic Two-Year-Olds in Training (2019),2019-05-21,308,B,,F,MALIBU MOON,MONTANA NATIVE,YES IT'S TRUE,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,B K ENT.,65000,,02/04/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-308,10.3,https://www.youtube.com/watch?v=Y66sve7hFFU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,309,B,,F,COMMISSIONER,MORETHANVICTORIOUS,MORE THAN READY,GRASSROOTS TRAINING & SALES LLC AGENT,KIM VALERIO AGENT FOR MICHAEL DUBB,152000,,04/09/2017,NEW YORK,I,,,,10.1,https://www.youtube.com/watch?v=Iqd6oxHlbDM
Midlantic Two-Year-Olds in Training (2019),2019-05-21,310,DKB,,F,TAPIZAR,MOVIE STAR MAGIC,THE CLIFF'S EDGE,HOPPEL'S HORSE & CATTLE CO. INC.,OUT,0,,03/20/2017,KENTUCKY,L,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,311,DKB,,C,GOLDENCENTS,MS NORTH CAROLINA,HONOUR AND GLORY,SBM TRAINING & SALES LLC AGENT,VICTORY RACING PARTNERS,150000,Y,03/26/2017,KENTUCKY,K-L,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-311,10.2,https://www.youtube.com/watch?v=5jcHYEWwbgc
Midlantic Two-Year-Olds in Training (2019),2019-05-21,312,DKB,,F,NORMANDY INVASION,MUFFY,TOMORROWS CAT,DE MERIC SALES AGENT,PEWTER STABLE,25000,,05/12/2017,NEW YORK,I-J,,,,23,https://www.youtube.com/watch?v=JEWp_3pYywo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,313,DKB,,F,BROKEN VOW,MUSIC MAGIC,BERNSTEIN,SCANLON TRAINING & SALES AGENT III,RON ELLIS AGENT,195000,,04/25/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-313,10.2,https://www.youtube.com/watch?v=b6Vjv1QNpjM
Midlantic Two-Year-Olds in Training (2019),2019-05-21,314,DKB,,C,DAREDEVIL,MY DAUGHTER'S SONG,SONGANDAPRAYER,TOM MCCROCKLIN AGENT,NOT SOLD,19000,,03/22/2017,KENTUCKY,K,,,,10.2,https://www.youtube.com/watch?v=KDXzleM3og4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,315,B,,F,VERRAZANO,MY GRAY LADY,GIANT'S CAUSEWAY,WES CARTER AGENT I,NOT SOLD,37000,,04/18/2017,NEW YORK,F-G,,,,22.4,https://www.youtube.com/watch?v=e3wkcSthd4k
Midlantic Two-Year-Olds in Training (2019),2019-05-21,316,CH,,C,MORE THAN READY,MY LADY LAUREN,HARD SPUN,KIRKWOOD STABLES AGENT XVI,WIN WIN RACE,21000,,02/01/2017,KENTUCKY,C,,,,22.4,https://www.youtube.com/watch?v=8SDvfUf1oBg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,317,DKB,,C,AWESOME AGAIN,MY MERRY WAY,TIZNOW,WES CARTER AGENT II,BILL MALONE,47000,,03/18/2017,KENTUCKY,F-G,,,,11,https://www.youtube.com/watch?v=UrYKyRE3iCU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,318,B,,F,COMPETITIVE EDGE,MY NAMES NICOLE,CHARISMATIC,ENVISION EQUINE AGENT,HOOTIES RACING LLC/WSS RACING,105000,,02/18/2017,KENTUCKY,E,,,,10.2,https://www.youtube.com/watch?v=a5hm7uEmTWk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,319,B,,F,WARRIOR'S REWARD,MYSTIC CHARM,WAR PASS,PIKE RACING AGENT,OUT,0,,02/21/2017,NEW YORK,G,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,320,CH,,F,FLATTER,MYSTIC MIRACLE,UNBRIDLED'S SONG,NIALL BRENNAN STABLES LLC AGENT III,OUT,0,,05/10/2017,NEW YORK,J,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,321,B,,C,PALACE,MY SWEET CANDY,CANDY RIDE (ARG),GRASSROOTS TRAINING & SALES LLC AGENT,DANNY VELAZQUEZ AGENT FOR RUSSELL BURNS,25000,Y,05/21/2017,NEW YORK,I,,,,10.2,https://www.youtube.com/watch?v=srERYD_rjFw
Midlantic Two-Year-Olds in Training (2019),2019-05-21,322,B,,C,INTO MISCHIEF,NIHILIST,LATENT HEAT,TOP LINE SALES LLC AGENT VIII,BRADLEY THOROUGHBREDS LLCAGT,710000,,02/07/2017,NEW YORK,L,,,,21.3,https://www.youtube.com/watch?v=hXz5_ng1u4c
Midlantic Two-Year-Olds in Training (2019),2019-05-21,323,DKB,,C,MUNNINGS,NAUGHTYNAUGHTYGIRL,BERNARDINI,BRICK CITY THOROUGHBREDS AGENT,OUT,0,,04/28/2017,KENTUCKY,F,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,324,B,TAPI SIOUX,F,TAPITURE,NETTI SIOUX,INDIAN CHARLIE,PELICAN STATE THOROUGHBREDS AGENT,DOUG WATSONORACLE BLSK AGT.,145000,,05/04/2017,KENTUCKY,J,,,,10.1,https://www.youtube.com/watch?v=cG4FdjVgzhA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,325,CH,NEVER HOLD BACK,C,HOLD ME BACK,NEVER MISS A TRICK,ANASHEED,KIRKWOOD STABLES AGENT VI,NOT SOLD,10000,,05/04/2017,NEW YORK,C,,,,23.1,https://www.youtube.com/watch?v=oVCcNuQ17Hg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,326,GRR,,C,GOLDENCENTS,NEWSTOUSE,UNBRIDLED'S SONG,GRASSROOTS TRAINING & SALES LLC AGENT,MICHAEL J TROMBETTA,30000,,02/03/2017,PENNSYLVANIA,I,,,,10.2,https://www.youtube.com/watch?v=b5jTohd1XpU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,327,B,SON OF DARKNESS,C,JUSTIN PHILLIP,NO ONE'S PRINCESS,WAR PASS,KINGS EQUINE AGENT,FRANK HENSON,35000,,03/08/2017,NEW YORK,T,,,,10.1,https://www.youtube.com/watch?v=oEZ4O2mR2TA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,328,DKB,,C,DISCREET CAT,NOONTIME ANGEL,SUCCESSFUL APPEAL,TOP LINE SALES LLC AGENT,S.R.O.A. (K.O.I.D.),35000,,05/05/2017,KENTUCKY,L,,,,10.3,https://www.youtube.com/watch?v=BR2O3Tcw2lg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,329,B,,F,TWIRLING CANDY,NOON TIME SHOWER,NOONMARK,WHITE PINE THOROUGHBREDS AGENT,OUT,0,,04/26/2017,KENTUCKY,T,,,,11.1,https://www.youtube.com/watch?v=sv_0RLXC9fk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,330,B,,C,CENTRAL BANKER,NO PESO NO SAYSO,SCAT DADDY,GRASSROOTS TRAINING & SALES LLC,BELL GABLE STABLE,35000,,05/03/2017,NEW YORK,I,,,,10.1,https://www.youtube.com/watch?v=-DqsiNxkjvs
Midlantic Two-Year-Olds in Training (2019),2019-05-21,331,CH,,F,STRONG MANDATE,NOSPEIGHTINTENDED,SPEIGHTSTOWN,SCANLON TRAINING & SALES AGENT III,DENNIS O'NEILL,35000,Y,03/08/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-331,10.3,https://www.youtube.com/watch?v=0jNuCeYoXQo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,332,B,,C,SECRET CIRCLE,NOT AFFILIATED,TALE OF THE CAT,TOM MCCROCKLIN AGENT,OUT,0,,03/20/2017,FLORIDA,K,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,333,DKB,,F,MACLEAN'S MUSIC,NOT NOW HILLARY,BLUEGRASS CAT,BOBBY DODD AGENT,JEREMIAH O'DWYER,65000,,04/10/2017,NEW YORK,E-F,,,,10.2,https://www.youtube.com/watch?v=6GqxbQ4QyIw
Midlantic Two-Year-Olds in Training (2019),2019-05-21,334,GRR,,F,STREET SENSE,NOW I KNOW,PURE PRIZE,ALL DREAMS EQUINE AGENT,BARRY GOLDEN,115000,,05/07/2017,KENTUCKY,H,,,,21.3,https://www.youtube.com/watch?v=A345iU7QeWU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,335,DKB,,C,HARD SPUN,O BEAUTIFUL,UNBRIDLED'S SONG,PAUL SHARP AGENT VI,RUSTY ROBERTS AGENT FOR DOYLE WILLIAMS,45000,,01/17/2017,KENTUCKY,G,,,,10.3,https://www.youtube.com/watch?v=RzAs9k9s7tQ
Midlantic Two-Year-Olds in Training (2019),2019-05-21,336,B,,F,PIONEEROF THE NILE,OBLAHLAH,TIZ WONDERFUL,HEMINGWAY RACING AND TRAINING STABLES AGENT,NOT SOLD,50000,,05/24/2017,KENTUCKY,J,,,,10.3,https://www.youtube.com/watch?v=2ngR7jj15F8
Midlantic Two-Year-Olds in Training (2019),2019-05-21,337,B,,F,COLONEL JOHN,OCEANIC QUEEN,INVASOR (ARG),WHITE PINE THOROUGHBREDS AGENT,TRIN-BROOK STABLE,4000,,03/14/2017,KENTUCKY,T,,,,11.1,https://www.youtube.com/watch?v=bc1ZRqiQWyc
Midlantic Two-Year-Olds in Training (2019),2019-05-21,338,CH,,F,PALACE,OCEAN MAGIC,POSSE,ROBERT BREWER,SHEFFIELD STABLE LLC,23000,Y,03/23/2017,KENTUCKY,B,,,,10.3,https://www.youtube.com/watch?v=qmQOx1mz--U
Midlantic Two-Year-Olds in Training (2019),2019-05-21,339,B,,F,MALIBU MOON,ODE TO SAMI,LION HEART,RICHARDSON BLOODSTOCK AGENT,OUT,0,,03/13/2017,OHIO,E,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,340,B,,F,MIDSHIPMAN,OFFICER PEPPER,OFFICER,CARY FROMMER LLC AGENT,G. PRECIADO FOR NICK CAMMARANO,35000,,02/12/2017,VIRGINIA,A-B,,,,10.1,https://www.youtube.com/watch?v=MRDe9xuaRv0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,341,DKB,,F,MORE THAN READY,OMATICAYA (IRE),BERNSTEIN,MCKATHAN BROS. AGENT,OUT,0,,01/13/2017,KENTUCKY,J,,,,10.1,https://www.youtube.com/watch?v=HfLy0hfwH2g
Midlantic Two-Year-Olds in Training (2019),2019-05-21,342,DKB,,C,TAPIT,ONDINE,MEDAGLIA D'ORO,RANDY MILES AGENT II,OUT,0,,03/19/2017,KENTUCKY,B-C,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,343,GRR,ICECAP,C,CARPE DIEM,ONE FOXY GREY,BIG BROWN,RANDY MILES AGENT II,OUT,0,,01/20/2017,KENTUCKY,B-C,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,344,B,,F,PAYNTER,ONE SHOW ONLY,DISTORTED HUMOR,KINGS EQUINE AGENT,GREG COMPTON,16000,Y,01/18/2017,KENTUCKY,T,,,,10.4,https://www.youtube.com/watch?v=U0avRZ50KZY
Midlantic Two-Year-Olds in Training (2019),2019-05-21,345,CH,,F,ORB,ONE TOO MANY,E DUBAI,KIRKWOOD STABLES AGENT XI,JOHN SERVIS AGENT,25000,,04/23/2017,KENTUCKY,C,,,,22.3,https://www.youtube.com/watch?v=mLXeIp424Sc
Midlantic Two-Year-Olds in Training (2019),2019-05-21,346,B,,C,CONGRATS,ONE WISE COWGIRL,WISEMAN'S FERRY,CRANE THOROUGHBRED SERVICES LLC AGENT,NOT SOLD,23000,,05/18/2017,NEW YORK,D-E,,,,10.3,https://www.youtube.com/watch?v=91VpRUFmJFE
Midlantic Two-Year-Olds in Training (2019),2019-05-21,347,B,,F,VIOLENCE,ORBITAL AFFAIR,EL CORREDOR,KIRKWOOD STABLES AGENT IX,NOT SOLD,64000,,04/28/2017,KENTUCKY,C,,,,22.1,https://www.youtube.com/watch?v=7AeZlHHE70c
Midlantic Two-Year-Olds in Training (2019),2019-05-21,348,DKB,,F,GOLDEN LAD,ORIENTAL RIVER,ORIENTATE,CARY FROMMER LLC AGENT,TEAM GAUDET,50000,Y,04/28/2017,MARYLAND,A-B,,,,10.3,https://www.youtube.com/watch?v=sgpm5HO3njE
Midlantic Two-Year-Olds in Training (2019),2019-05-21,349,CH,,C,MAJESTIC CITY,OUR FREYA,SKIP AWAY,JULIE DAVIES LLC AGENT,OUT,0,,03/25/2017,NEW YORK,C-D,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,350,B,,C,AMERICAN PHAROAH,OUR LOVE TAP,TAPIT,PAUL SHARP AGENT IV,TOM DURANT,530000,,05/11/2017,KENTUCKY,G,,,,10.3,https://www.youtube.com/watch?v=EZLzOfyCg3c
Midlantic Two-Year-Olds in Training (2019),2019-05-21,351,B,,F,MAJESTIC CITY,OUR MAGIC CAT,TALE OF THE CAT,PAUL SHARP AGENT VII,MIKE REPOLE/RUDY RODRIGUEZAGT,40000,,05/10/2017,NEW YORK,G,,,,10.3,https://www.youtube.com/watch?v=ehZD0EAUeug
Midlantic Two-Year-Olds in Training (2019),2019-05-21,352,GRR,,F,GIANT'S CAUSEWAY,OVERANDABEAUTY,GRAND SLAM,FLYING FISH AGENT,NOT SOLD,85000,,03/30/2017,KENTUCKY,I,,,,10.2,https://www.youtube.com/watch?v=qGJD1dr_ytk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,353,B,,F,FREUD,OVEREXTENDED (FR),ENTREPRENEUR (GB),CRANE THOROUGHBRED SERVICES LLC AGENT,BRUCE BROWN AGENT FOR WILLIAM J. TERRILL,20000,Y,04/04/2017,NEW YORK,D-E,,,,22.4,https://www.youtube.com/watch?v=wM1iSarTB1o
Midlantic Two-Year-Olds in Training (2019),2019-05-21,354,DKB,,F,STAY THIRSTY,OVERSPENDING,HARLAN'S HOLIDAY,CRUPI'S NEW CASTLE FARM AGENT,RANDI PERSAUD,15000,,01/19/2017,NEW YORK,I,,,,10.4,https://www.youtube.com/watch?v=eBjgV5DfxEE
Midlantic Two-Year-Olds in Training (2019),2019-05-21,355,DKB,,C,BAYERN,PARDONMECOMINGTHRU,CHATAIN,DE MERIC SALES AGENT,JOHN C KIMMEL AGENT FOR TOBEY L. MORTON,220000,,04/02/2017,KENTUCKY,I-J,,,,21.3,https://www.youtube.com/watch?v=musdom_-RKU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,356,B,,C,TIZNOW,HANDOVERTHECAT,TALE OF THE CAT,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,GARY CONTESSA AGENT,60000,,04/23/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-356,22.1,https://www.youtube.com/watch?v=pWPnofYis_k
Midlantic Two-Year-Olds in Training (2019),2019-05-21,357,DKB,,C,LIAM'S MAP,PART THE SEAS,STORMY ATLANTIC,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,NICK SALLUSTO AGENT,10000,Y,05/19/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-357,10.3,https://www.youtube.com/watch?v=EbsrZYp1Sws
Midlantic Two-Year-Olds in Training (2019),2019-05-21,358,WH,,C,LUCKY PULPIT,PASSIONFORFASHION,OLD FASHIONED,CRANE THOROUGHBRED SERVICES LLC AGENT,LEONARD A PELULLO,18000,,05/19/2017,NEW YORK,D-E,,,,10.4,https://www.youtube.com/watch?v=StuE5MxXGwk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,359,B,,F,NOBLE MISSION (GB),PAVLA,BADGE OF SILVER,KIRKWOOD STABLES AGENT VIII,JAMES SCHENCK AGENT,15000,,04/23/2017,KENTUCKY,C,,,,36,https://www.youtube.com/watch?v=WmYEamwSCqo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,360,B,,F,INTO MISCHIEF,PEGGY JANE,KAFWAIN,BOBBY DODD AGENT,DONATO LANNI AGENT FOR MICHAEL LUND PETERSEN,1800000,,02/16/2017,KENTUCKY,E-F,,,,10,https://www.youtube.com/watch?v=wC6y46ofMws
Midlantic Two-Year-Olds in Training (2019),2019-05-21,361,CH,,C,EMCEE,PEG'S PRAYER,RODEO,GRASSROOTS TRAINING & SALES LLC AGENT,GEORGE WEAVER AGENT,100000,,02/15/2017,NEW YORK,I,,,,10.2,https://www.youtube.com/watch?v=suGKkk7x2tI
Midlantic Two-Year-Olds in Training (2019),2019-05-21,362,B,,C,TIZNOW,PERFECT FIT,MAJESTICPERFECTION,HIDDEN BROOK AGENT IX,RHAPSODY FARM LLC,25000,,05/03/2017,NEW YORK,K,,,,11,https://www.youtube.com/watch?v=e1tg7pVE4b8
Midlantic Two-Year-Olds in Training (2019),2019-05-21,363,DKB,,C,HAKASSAN (CHI),PERFECTLY COOL,PLEASANTLY PERFECT,STEPHENS THOROUGHBREDS LLC AGENT,NOT SOLD,60000,,02/05/2017,KENTUCKY,I,,,,23.1,https://www.youtube.com/watch?v=BIhj8rMSnYk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,364,DKB,,F,PALACE MALICE,PERFECTLY NATURAL,FORESTRY,SBM TRAINING & SALES LLC AGENT,HOOTIES RACING LLC/WSS RACING,120000,Y,04/23/2017,KENTUCKY,K-L,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-364,21.3,https://www.youtube.com/watch?v=RcUgagppJeo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,365,B,,C,PALACE,PERFECTLY SMART,PERFECT SOUL (IRE),JULIE DAVIES LLC AGENT,NOT SOLD,14000,,04/25/2017,IOWA,C-D,,,,11,https://www.youtube.com/watch?v=rszFjScO3D0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,366,B,BABYLIKESTOBOOGIE,F,FAST ANNA,PERFECT STORY,TALE OF THE CAT,ENVISION EQUINE AGENT,RIVER OAK FARM,15000,,03/28/2017,FLORIDA,E,,,,10.2,https://www.youtube.com/watch?v=n907_pgX-vM
